,fold,epoch,total_train_loss,avg_train_loss,total_val_loss,avg_val_loss,val_accuracy,f1_macro,report
0,1,1,22.852921813726425,0.7880317866802216,3.9364801347255707,0.49206001684069633,0.84,0.6175177223929476,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.84    0.93      0.88   148.00
2                  0.82    0.82      0.82    61.00
accuracy           0.84    0.84      0.84     0.84
macro avg          0.55    0.58      0.57   225.00
weighted avg       0.78    0.84      0.80   225.00"
1,1,2,14.42504195868969,0.4974152399548169,3.2998491674661636,0.41248114593327045,0.87,0.6395652839958008,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.84    0.99      0.91   148.00
2                  0.96    0.80      0.88    61.00
accuracy           0.87    0.87      0.87     0.87
macro avg          0.60    0.60      0.59   225.00
weighted avg       0.81    0.87      0.83   225.00"
2,1,3,11.991910800337791,0.41351416552888937,2.7780126817524433,0.3472515852190554,0.87,0.6413221231606084,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.84    0.98      0.91   148.00
2                  0.94    0.82      0.88    61.00
accuracy           0.87    0.87      0.87     0.87
macro avg          0.60    0.60      0.59   225.00
weighted avg       0.81    0.87      0.83   225.00"
3,1,4,8.742159612476826,0.3014537797405802,2.425025222823024,0.303128152852878,0.86,0.6591869162449657,"              precision  recall  f1-score  support
0                  1.00    0.12      0.22    16.00
1                  0.85    0.97      0.90   148.00
2                  0.91    0.80      0.85    61.00
accuracy           0.86    0.86      0.86     0.86
macro avg          0.92    0.63      0.66   225.00
weighted avg       0.87    0.86      0.84   225.00"
4,1,5,5.529144957661629,0.19066017095384927,2.394422779791057,0.29930284747388214,0.88,0.7208241315004875,"              precision  recall  f1-score  support
0                  0.71    0.31      0.43    16.00
1                  0.87    0.97      0.91   148.00
2                  0.94    0.82      0.88    61.00
accuracy           0.88    0.88      0.88     0.88
macro avg          0.84    0.70      0.74   225.00
weighted avg       0.88    0.88      0.87   225.00"
5,2,1,22.62371474504471,0.7801280946567141,6.491099059581757,0.8113873824477196,0.84,0.49919871582016045,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.83    0.97      0.89   148.00
2                  0.90    0.75      0.82    61.00
accuracy           0.84    0.84      0.84     0.84
macro avg          0.58    0.58      0.57   225.00
weighted avg       0.79    0.84      0.81   225.00"
6,2,2,13.851615995168686,0.4776419308678857,5.345519721508026,0.6681899651885033,0.84,0.49726349358834765,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.82    0.99      0.90   148.00
2                  0.96    0.70      0.81    61.00
accuracy           0.84    0.84      0.84     0.84
macro avg          0.59    0.57      0.57   225.00
weighted avg       0.80    0.84      0.81   225.00"
7,2,3,11.09210491925478,0.3824863765260269,4.530818194150925,0.5663522742688656,0.85,0.500304153665621,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.82    0.99      0.90   148.00
2                  0.96    0.72      0.82    61.00
accuracy           0.85    0.85      0.85     0.85
macro avg          0.59    0.57      0.57   225.00
weighted avg       0.80    0.85      0.81   225.00"
8,2,4,8.274768982082605,0.2853368614511243,3.492424815893173,0.43655310198664665,0.88,0.7091707066456894,"              precision  recall  f1-score  support
0                  0.83    0.31      0.45    16.00
1                  0.85    0.99      0.92   148.00
2                  0.96    0.74      0.83    61.00
accuracy           0.88    0.88      0.88     0.88
macro avg          0.88    0.68      0.74   225.00
weighted avg       0.88    0.88      0.86   225.00"
9,2,5,5.20528872217983,0.17949271455792518,3.2040072232484818,0.4005009029060602,0.87,0.7155717273634803,"              precision  recall  f1-score  support
0                  0.75    0.38      0.50    16.00
1                  0.85    0.99      0.92   148.00
2                  0.96    0.70      0.81    61.00
accuracy           0.87    0.87      0.87     0.87
macro avg          0.85    0.69      0.74   225.00
weighted avg       0.87    0.87      0.86   225.00"
